0,1,2,3,4,5,6,7,8,9,10
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.1162274171459645,-1.2335879094879225,0.3144440713517891,-0.6376873874620808,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11687808357186696,0.8106434833777777,-3.180215787504021,0.1924188040287914,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11672192362965038,0.8106434833777777,0.3144440713517891,0.4848006514761321,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,-1.9048435441476022,-0.11719907900864553,-1.2335879094879225,0.3144440713517891,-0.8221554300156079,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11709497238050112,-1.2335879094879225,0.3144440713517891,-0.5454533661853171,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,-2.4080147006475685,0.5249774991087207,-0.11711232348519186,0.8106434833777777,0.3144440713517891,0.6102389204125305,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11667854586792355,0.8106434833777777,0.3144440713517891,-0.36098532363179,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,-1.9048435441476022,-0.11644430595459866,0.8106434833777777,0.3144440713517891,-0.5039480566107736,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.1168954346765577,0.8106434833777777,0.3144440713517891,0.3768868465823186,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,-1.9048435441476022,-0.11717305235160942,-1.2335879094879225,0.3144440713517891,-0.2687513023550264,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,-1.9048435441476022,-0.11712967458988259,-1.2335879094879225,0.3144440713517891,0.5613548891358457,-0.14841304429888122,-0.2231003264365801,1.8101098573988637,1.1227901560265652
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11706894572346503,0.8106434833777777,0.3144440713517891,0.2671283612629701,-0.14841304429888122,-0.2231003264365801,1.8101098573988637,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11655708813508842,-1.2335879094879225,0.3144440713517891,0.5069368165825549,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,-2.4080147006475685,-1.9048435441476022,-0.11725113232271772,-1.2335879094879225,0.3144440713517891,0.1924188040287914,-0.14841304429888122,-0.2231003264365801,1.8101098573988637,1.1227901560265652
-0.18239312335202473,0.41527985677623896,-1.9048435441476022,-0.11719040345630015,-1.2335879094879225,0.3144440713517891,4.619651825313443,-0.14841304429888122,4.482288376589473,-0.5524526568995125,1.1227901560265652
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.11708629682815576,0.8106434833777777,0.3144440713517891,0.7891729216894516,-0.14841304429888122,-0.2231003264365801,1.8101098573988637,-0.8906383749737294
-0.18239312335202473,0.41527985677623896,0.5249774991087207,-0.1164876837163255,0.8106434833777777,0.3144440713517891,0.10018478275202786,-0.14841304429888122,-0.2231003264365801,-0.5524526568995125,1.1227901560265652
