0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.0523557053890151,0.09776381333725011,-0.7344282106837599,-0.4541606883727012,-0.6977249731610196,0.1952057217759525,0.4978020539019682,0.9192975774639306,0.4262942652163804,-0.3024178068847195,1.0526886123175372,0.7486107676485835,-0.9165621701073704,-0.4589471773786463,0.868116539437303,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-1.0523557053890151,-0.7542084161812688,-0.7344282106837599,-0.4541606883727012,-0.2977518775926638,0.1952057217759525,-0.2800136553198572,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,0.13531291530879014,-1.1141842995951703,1.2722430122385886,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,1.234365953027582,-0.19738550848793063
2.096838425450931,0.012566590385398226,-0.7344282106837599,-0.4541606883727012,-0.10517223898567775,1.0532528504614578,-1.0578293645416827,-1.7517849720680707,0.4262942652163804,-0.3024178068847195,-1.6994384787087038,-1.1141842995951703,-0.6539055482258552,1.4143066078403181,-0.6032674257106682,-0.7085757685150392,1.741270290756596,-0.4118138454142283,1.234365953027582,-0.19738550848793063
-0.0026243284423665657,-1.26539175389238,-0.7344282106837599,0.49077702475645607,-0.6727944008085204,1.9112999791469631,2.0534334723456187,-1.7517849720680707,0.4262942652163804,-0.3024178068847195,-0.7820627816999568,0.7486107676485835,-1.091666584695047,-0.4589471773786463,0.868116539437303,-0.7085757685150392,2.9504857704486764,-0.4118138454142283,1.234365953027582,-0.19738550848793063
-0.0026243284423665657,-0.24302507847015742,-0.7344282106837599,-0.9266295449372798,-0.008701763360789792,-0.6628414069095528,-1.0578293645416827,-0.8614241222240703,0.4262942652163804,-0.3024178068847195,-0.7820627816999568,-0.18278676597329335,-1.0041143774012087,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-1.0523557053890151,0.2681582592409539,-0.7344282106837599,-0.9266295449372798,-0.6641228973815642,1.9112999791469631,0.4978020539019682,0.9192975774639306,0.4262942652163804,-0.3024178068847195,-1.6994384787087038,-1.1141842995951703,-0.6539055482258552,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-1.0523557053890151,0.2681582592409539,-0.7344282106837599,-0.9266295449372798,0.07801327090877241,1.9112999791469631,-0.2800136553198572,0.02893672761993019,-0.7787778626037762,-0.3024178068847195,-0.7820627816999568,-1.1141842995951703,-0.39124892634434016,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,2.428281640201139,1.234365953027582,-0.19738550848793063
-1.0523557053890151,-0.24302507847015742,0.20413819274596523,0.49077702475645607,0.2297645808805063,-0.6628414069095528,0.4978020539019682,0.02893672761993019,-0.7787778626037762,-0.3024178068847195,-1.6994384787087038,-1.1141842995951703,-0.7414577555196936,-0.4589471773786463,-0.6032674257106682,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
1.0471070485042822,0.2681582592409539,0.20413819274596523,1.908183594450192,0.9137294136816783,-0.6628414069095528,1.2756177631237937,-0.8614241222240703,0.4262942652163804,-0.3024178068847195,1.0526886123175372,1.6800083012704603,-1.0041143774012087,-0.4589471773786463,2.339500504585274,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,1.234365953027582,-0.19738550848793063
1.0471070485042822,0.2681582592409539,-0.7344282106837599,0.49077702475645607,0.3247898059342349,1.9112999791469631,1.2756177631237937,0.02893672761993019,0.4262942652163804,-0.3024178068847195,1.0526886123175372,-1.1141842995951703,-0.6539055482258552,-0.4589471773786463,0.868116539437303,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-1.0523557053890151,0.7793415969520652,0.20413819274596523,-0.9266295449372798,0.47545717797759923,-0.6628414069095528,0.4978020539019682,0.9192975774639306,0.4262942652163804,-0.3024178068847195,1.0526886123175372,-1.1141842995951703,-0.829009962813532,-0.4589471773786463,0.868116539437303,-0.7085757685150392,1.741270290756596,-0.4118138454142283,1.234365953027582,-0.19738550848793063
-1.0523557053890151,0.7793415969520652,-0.7344282106837599,0.49077702475645607,0.576986030601545,0.1952057217759525,0.4978020539019682,-0.8614241222240703,0.4262942652163804,-0.3024178068847195,1.0526886123175372,0.7486107676485835,-1.0041143774012087,3.2875603930592825,0.868116539437303,-0.7085757685150392,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-0.7542084161812688,3.0198374030351407,-0.4541606883727012,-0.7703488143617779,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,1.0526886123175372,-1.1141842995951703,1.097138597650912,1.4143066078403181,-0.6032674257106682,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-0.24302507847015742,0.20413819274596523,2.380652451014771,-0.7313270489404748,-0.6628414069095528,2.0534334723456187,-0.8614241222240703,0.4262942652163804,-0.3024178068847195,1.0526886123175372,1.6800083012704603,1.7100040487077806,-0.4589471773786463,2.339500504585274,2.779797245712846,2.9504857704486764,2.428281640201139,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-1.0949973079886763,0.20413819274596523,-0.4541606883727012,-0.8971695519810127,-0.6628414069095528,-0.2800136553198572,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,1.0526886123175372,-0.18278676597329335,1.0095863903570736,-0.4589471773786463,-0.6032674257106682,1.0356107385989035,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-1.0523557053890151,2.312891610085399,0.20413819274596523,-0.4541606883727012,2.497724039672348,1.9112999791469631,-1.0578293645416827,-0.8614241222240703,-0.7787778626037762,-0.3024178068847195,-0.7820627816999568,1.6800083012704603,0.7469297684755585,1.4143066078403181,2.339500504585274,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
1.0471070485042822,0.2681582592409539,-0.7344282106837599,-0.4541606883727012,-0.7110935409442437,-0.6628414069095528,1.2756177631237937,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,-0.7820627816999568,-0.18278676597329335,-1.091666584695047,3.2875603930592825,-0.6032674257106682,-0.7085757685150392,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-1.26539175389238,0.20413819274596523,-0.9266295449372798,-1.0391654205974208,1.9112999791469631,-0.2800136553198572,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,1.0526886123175372,-1.1141842995951703,1.4473474268262654,-0.4589471773786463,-0.6032674257106682,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
1.0471070485042822,2.312891610085399,3.0198374030351407,-0.4541606883727012,1.8585619745771165,1.9112999791469631,1.2756177631237937,-1.7517849720680707,0.4262942652163804,-0.3024178068847195,-1.6994384787087038,-1.1141842995951703,-0.47880113363817856,-0.4589471773786463,-0.6032674257106682,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
1.0471070485042822,-1.0098000850368245,-0.7344282106837599,0.9632458813210348,-0.6587032077397166,-0.6628414069095528,-1.0578293645416827,-0.8614241222240703,1.631366393036537,-0.3024178068847195,-1.6994384787087038,-0.18278676597329335,-0.7414577555196936,1.4143066078403181,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,1.234365953027582,-0.19738550848793063
1.0471070485042822,-1.0098000850368245,-0.7344282106837599,-0.4541606883727012,-1.061566804450391,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,1.631366393036537,-0.3024178068847195,1.0526886123175372,-0.18278676597329335,-1.1792187919888855,-0.4589471773786463,0.868116539437303,-0.7085757685150392,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-0.7542084161812688,0.20413819274596523,-0.4541606883727012,-0.37687934636363934,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,1.0526886123175372,0.7486107676485835,0.22161652471252835,1.4143066078403181,-0.6032674257106682,1.0356107385989035,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,5.06622805119022
1.0471070485042822,1.2905249346631764,3.0198374030351407,-0.9266295449372798,0.21314419931217354,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,0.4262942652163804,-0.3024178068847195,-1.6994384787087038,-1.1141842995951703,0.5718253538878818,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,1.234365953027582,-0.19738550848793063
-1.0523557053890151,-0.24302507847015742,0.20413819274596523,0.01830816819187745,-0.5047840219112436,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,0.4262942652163804,-0.3024178068847195,-0.7820627816999568,1.6800083012704603,-0.6539055482258552,-0.4589471773786463,-0.6032674257106682,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,0.2681582592409539,2.0812709996054157,3.325590164143928,-0.6706265249517813,0.1952057217759525,-0.2800136553198572,0.9192975774639306,-0.7787778626037762,-0.3024178068847195,0.13531291530879014,-1.1141842995951703,0.3967209393002051,3.2875603930592825,-0.6032674257106682,-0.7085757685150392,1.741270290756596,-0.4118138454142283,1.234365953027582,-0.19738550848793063
-0.0026243284423665657,-0.24302507847015742,0.20413819274596523,0.01830816819187745,-0.39386104057476196,-0.6628414069095528,-1.0578293645416827,0.9192975774639306,0.4262942652163804,-0.3024178068847195,1.0526886123175372,-0.18278676597329335,-1.0041143774012087,-0.4589471773786463,0.868116539437303,1.0356107385989035,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
1.0471070485042822,-0.7542084161812688,-0.7344282106837599,-0.4541606883727012,1.0347691490162756,-0.6628414069095528,0.4978020539019682,-0.8614241222240703,-0.7787778626037762,-0.3024178068847195,-0.7820627816999568,-1.1141842995951703,-0.30369671905050183,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,-0.6771606686275652,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
-0.0026243284423665657,-0.7542084161812688,-0.7344282106837599,-0.4541606883727012,-0.7009767869461281,-0.6628414069095528,1.2756177631237937,0.02893672761993019,0.4262942652163804,-0.3024178068847195,-1.6994384787087038,-0.18278676597329335,0.13406431741869,-0.4589471773786463,-0.6032674257106682,-0.7085757685150392,0.5320548110645154,-0.4118138454142283,-0.8101325198959493,-0.19738550848793063
