0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.902832067055004,0.4084986727569281,0.5086934510433059,-0.12460963741540587,0.8024379447300647,0.3173238794109961,0.3450256492967276,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.8608093776087852,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12464228388161795,0.8024379447300647,0.3173238794109961,0.43651681628701133,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.33896949078055566,3.4552533206993785,2.326504016783901,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.1245443444829817,0.8024379447300647,0.3173238794109961,0.3450256492967276,-0.15026857675938213,-0.23432559795486527,1.8642140750587255,-0.2609199434141148,-0.28941438070815306,-0.07155079417557866,1.8642140750587255,-0.8761609398763766
4.902832067055004,0.4084986727569281,0.5086934510433059,-0.12376082929389166,0.8024379447300647,0.3173238794109961,-0.5698860206061099,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.56086466051145,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,-2.4479883698301204,0.5086934510433059,-0.12482183944578441,0.8024379447300647,0.3173238794109961,-0.2039213526449749,-0.15026857675938213,-0.23432559795486527,1.8642140750587255,-0.36090151577989316,-0.28941438070815306,-0.6710644969154486,1.8642140750587255,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12432398083605013,0.8024379447300647,0.3173238794109961,-0.3869036866255424,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.2609199434141148,-0.28941438070815306,-0.07155079417557866,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12482183944578441,0.8024379447300647,0.3173238794109961,0.18491610706373104,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.07301850828758508,-0.28941438070815306,-0.07155079417557866,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.1246177990319589,0.8024379447300647,0.3173238794109961,-0.11243018565469115,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.23898791841477726,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12451985963332264,-1.2462022846344762,0.3173238794109961,-0.11243018565469115,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.2609199434141148,-0.28941438070815306,1.726990314044031,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12221828376537067,-1.2462022846344762,0.3173238794109961,-2.399709360411785,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-2.1605698183639044,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
4.902832067055004,0.4084986727569281,0.5086934510433059,-0.1228467282399533,0.8024379447300647,0.3173238794109961,0.3450256492967276,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.13900634604899884,-0.28941438070815306,-0.07155079417557866,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12466676873127702,-1.2462022846344762,0.3173238794109961,0.07055214832587635,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.7608278052430067,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,-2.4479883698301204,-1.9658204719346164,-0.12477286974646629,-1.2462022846344762,-3.151354388633341,0.2535344823064438,-0.15026857675938213,4.267566193056789,-0.5364190805009873,0.03902477368322044,3.4552533206993785,1.726990314044031,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,-2.4479883698301204,0.5086934510433059,-0.12464228388161795,0.8024379447300647,0.3173238794109961,0.43651681628701133,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.7388957802436693,-0.28941438070815306,0.5279629085642912,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.1246177990319589,-1.2462022846344762,0.3173238794109961,-0.3869036866255424,-0.15026857675938213,4.267566193056789,-0.5364190805009873,0.33896949078055566,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,-2.4479883698301204,0.5086934510433059,-0.12451985963332264,0.8024379447300647,0.3173238794109961,-0.43264927012068427,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.03902477368322044,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12468309196438306,-1.2462022846344762,0.3173238794109961,0.1620433153161601,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.23898791841477726,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.124275011136732,0.8024379447300647,0.3173238794109961,-0.3869036866255424,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.13900634604899884,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12459331418229982,0.8024379447300647,0.3173238794109961,-0.5698860206061099,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.13900634604899884,-0.28941438070815306,-0.07155079417557866,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,-2.4479883698301204,0.5086934510433059,-0.12420155658775481,0.8024379447300647,0.3173238794109961,0.24438536560741533,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.23898791841477726,-0.28941438070815306,0.5279629085642912,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12468309196438306,0.8024379447300647,0.3173238794109961,-0.1947722359459464,-0.15026857675938213,-0.23432559795486527,1.8642140750587255,0.49894000656580123,-0.28941438070815306,-0.6710644969154486,1.8642140750587255,1.1413428224055462
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12447088993400451,0.8024379447300647,0.3173238794109961,-0.020939018664407404,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.03902477368322044,-0.28941438070815306,-0.07155079417557866,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12398935455737627,0.8024379447300647,0.3173238794109961,-1.3018153565283799,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,-0.6608462328772284,-0.28941438070815306,0.5279629085642912,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,0.5086934510433059,-0.12446272831745149,0.8024379447300647,-3.151354388633341,1.9003754881315513,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,2.138637793364567,3.4552533206993785,2.326504016783901,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,0.4084986727569281,-1.9658204719346164,-0.12479735459612536,-1.2462022846344762,0.3173238794109961,-0.45094750351874097,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.26898239012451086,-0.28941438070815306,1.1274766113041612,-0.5364190805009873,1.1413428224055462
-0.1817843950707417,0.4084986727569281,-1.9658204719346164,-0.12344252624832384,-1.2462022846344762,0.3173238794109961,0.07055214832587635,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.13900634604899884,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,-0.8761609398763766
-0.1817843950707417,-2.4479883698301204,0.5086934510433059,-0.12455250609953472,0.8024379447300647,0.3173238794109961,0.1620433153161601,-0.15026857675938213,-0.23432559795486527,-0.5364190805009873,0.13900634604899884,-0.28941438070815306,-0.6710644969154486,-0.5364190805009873,1.1413428224055462
